TweetID,HandLabel,AnnotatorID
511461751289028610,Negative,77
511461768057454592,Neutral,82
511461801612312576,Positive,82
511461835158355970,Negative,80
511461835158355970,Neutral,78
511461835162546176,Positive,76
511461948404535297,Neutral,80
511461977768488960,Neutral,77
511461977768488960,Neutral,80
511462233629405184,Positive,82
511462254601318400,Neutral,81
511462422360891392,Negative,79
511462502073249792,Positive,80
511462535594143744,Neutral,82
511462548210974720,Positive,77
511462657245716480,Neutral,77
511462774699229184,Positive,79
511462783087812608,Neutral,78
511462783087812608,Neutral,78
511462791451258880,Negative,77
511462913085673472,Positive,80
511462913085673472,Positive,82
511462996971757568,Neutral,80
511462996971757568,Neutral,82
511463022154760192,Positive,78
511463026348670976,Positive,76
511463156376297472,Negative,80
511463257014423553,Positive,77
511463420613644288,Neutral,82
511463470953684992,Negative,81
511463538066329600,Negative,79
511463538066329600,Negative,78
511463617758498817,Neutral,80
511463617758498817,Neutral,80
511463668064583680,Negative,82
511463693251801088,Neutral,77
511463693251801088,Neutral,80
511463739368165376,Neutral,78
511463739368165376,Positive,77
511463764541972480,Neutral,79
511463793889517568,Neutral,78
511463802295312385,Neutral,77
511463886197768193,Negative,82
511463923938099200,Neutral,78
511463928111456256,Neutral,80
511463928111456256,Positive,76
511463986840502272,Positive,80
511464003600543744,Neutral,80
511464003600543744,Positive,77
511464041349664768,Negative,79
511464066540650496,Neutral,82
511464091706474496,Positive,81
511464133649514497,Neutral,79
511464242693042177,Negative,80
511464301425471488,Neutral,78
511464301425471488,Neutral,82
511464326591688704,Positive,77
511464355934654464,Neutral,77
511464360141520896,Neutral,79
511464456594145280,Negative,78
511464561460121600,Positive,80
511464561460121600,Positive,77
511464565671202816,Negative,82
511464578236952576,Positive,82
511464603394404352,Neutral,78
511464674701750272,Neutral,76
511464708248190976,Neutral,80
511464779559739393,Negative,80
511464779559739393,Positive,77
511464884404772864,Negative,82
511464909574389760,Neutral,81
511464964109135872,Negative,79
511464972522897408,Positive,80
511465006064738304,Positive,82
511465010242289664,Neutral,77
511465136091967489,Neutral,77
511465219986817025,Negative,79
511465354175213568,Neutral,78
511465354200358912,Neutral,77
511465370969178112,Negative,82
511465425490948097,Positive,82
511465480033677313,Positive,78
511465488418086913,Positive,76
511465517744271362,Positive,80
511465521955758080,Positive,78
511465521955758080,Neutral,77
511465534521872384,Positive,79
511465576468709376,Neutral,82
511465714901729280,Positive,80
511465714901729280,Positive,81
511465832321658880,Negative,80
511465912021438465,Neutral,82
511465974953148416,Neutral,77
511465983320412160,Neutral,77
511465983320412160,Neutral,80
511466000098013184,Neutral,79
511466222421282816,Neutral,78
511466235000020992,Positive,77
511466339857604608,Negative,78
511466339857604608,Negative,82
511466365002059777,Positive,82
511466365002059777,Positive,80
511466423751680001,Positive,78
511466423751680001,Positive,80
511466507620990977,Neutral,76
511466520187502593,Negative,80
511466541188415488,Neutral,78
511466541188415488,Neutral,77
511466578924142592,Neutral,79
511466595718144000,Neutral,82
511466683794337792,Neutral,81
511466683794337792,Neutral,80
511466750873845760,Neutral,79
511466780255350785,Neutral,80
511466906059309057,Positive,82
511466935427792896,Neutral,77
511467040280829953,Positive,77
511467115778699264,Positive,79
511467153556385794,Neutral,78
511467380044996608,Neutral,77
511467438748479488,Neutral,82
511467468116606977,Positive,82
511467489084321792,Neutral,78
511467497472524289,Positive,76
511467656869052416,Positive,80
511467656869052416,Positive,78
511467665253498880,Neutral,77
511467757515603968,Negative,82
511467816227467264,Positive,80
511467816227467264,Positive,81
511467816239628289,Neutral,79
511467837211541504,Positive,80
511468063691407360,Neutral,82
511468084658733056,Neutral,77
511468097254207488,Positive,77
511468097254207488,Positive,80
511468126635327489,Neutral,79
511468135002537984,Neutral,78
511468151800741890,Neutral,77
511468210492035072,Neutral,78
511468210492035072,Neutral,82
511468231475748864,Neutral,82
511468365706436608,Positive,80
511468365706436608,Positive,78
511468374069497856,Neutral,76
511468432823713793,Negative,80
511468453782630400,Neutral,77
511468520866349056,Positive,79
511468529267523584,Negative,80
511468529267523584,Neutral,82
511468587996151808,Positive,81
511468697035083776,Negative,80
511468734788034562,Neutral,82
511468738999517184,Neutral,77
511468764164923392,Neutral,77
511468797710987265,Negative,79
511468877411536896,Neutral,78
511468889968885761,Neutral,77
511469007426551808,Negative,82
511469049386004480,Neutral,82
511469129077760000,Neutral,78
511469359752294400,Negative,78
511469359752294400,Neutral,76
511469363950784512,Negative,80
511469363950784512,Neutral,80
511469372326436864,Positive,77
511469380711227392,Neutral,80
511469435237175296,Positive,82
511469636555395072,Positive,81
511469724635394048,Negative,79
511469766608158720,Neutral,80
511469783356018689,Positive,82
511469800162619392,Neutral,77
511469900804919296,Negative,77
511469955318304768,Neutral,79
511469988885319680,Neutral,78
511470030823759874,Positive,77
511470030832553984,Neutral,82
511470060209446912,Positive,82
511470144082944000,Neutral,78
511470144082944000,Neutral,78
511470265696399360,Positive,80
511470265696399360,Neutral,76
511470345417949184,Positive,80
511470353802342400,Neutral,77
511470408324120576,Positive,82
511470425113915392,Neutral,81
511470752236068864,Negative,80
511470790013751296,Neutral,80
511470802596667393,Negative,82
511471058458005504,Neutral,77
511471154914021376,Neutral,78
511471154914021376,Neutral,77
511471188460437504,Negative,79
511471201039187968,Neutral,78
511471238795890688,Positive,77
511471301689896960,Neutral,80
511471301689896960,Neutral,82
511471398179438592,Neutral,82
511471456912281600,Neutral,78
511471523992199169,Positive,76
511471553377476608,Neutral,77
511471570146320384,Neutral,79
511471637246382080,Positive,82
511471704346865664,Neutral,78
511471704346865664,Negative,81
511471737910099968,Neutral,79
511471737910099968,Negative,80
511471775675609088,Neutral,82
511471838564585472,Neutral,77
511472002175991808,Neutral,77
511472002175991808,Neutral,80
511472018928463872,Neutral,79
511472136394145792,Negative,78
511472136394145792,Negative,78
511472144765964288,Neutral,80
511472144765964288,Neutral,77
511472182493724672,Positive,82
511472195109793793,Neutral,82
511472253813673984,Neutral,78
511472274776412160,Neutral,76
511472350265876480,Positive,80
511472463528886272,Neutral,77
511472480289325056,Negative,79
511472480289325056,Negative,80
511472505467699201,Negative,82
511472526435037185,Neutral,78
511472526435037185,Neutral,81
511472551621431296,Positive,79
511472576796037120,Neutral,80
511472580969369600,Negative,80
511472580969369600,Positive,82
511472706815266817,Positive,77
511472744563613697,Negative,77
511472811656093696,Negative,79
511472815862583296,Neutral,78
511472815862583296,Neutral,80
511472912340373504,Neutral,77
511472945869250561,Negative,82
511472958448361472,Positive,78
511472958448361472,Positive,82
511472975225188353,Neutral,78
511473012999462912,Neutral,76
511473021358333952,Positive,80
511473059120041984,Neutral,77
511473092657307650,Positive,79
511473113658568704,Neutral,82
511473189164417024,Neutral,81
511473222710484992,Negative,79
511473222710484992,Neutral,80
511473222714654720,Neutral,80
511473222714654720,Neutral,80
511473231069339648,Negative,82
511473264657301505,Neutral,77
511473352725131265,Negative,77
511473478533267456,Neutral,79
511473491150139392,Negative,78
511473650508517376,Neutral,77
511473650508517376,Neutral,78
511473759572987904,Neutral,82
511473805727109120,Negative,82
511473809921425408,Negative,78
511473948328878081,Neutral,76
511474061541912576,Negative,80
511474090914635777,Neutral,77
511474128654970880,Positive,82
511474145435992064,Neutral,81
511474145435992064,Neutral,80
511474309026418688,Negative,80
511474309026418688,Negative,79
511474330002538496,Positive,80
511474346779348992,Neutral,78
511474346779348992,Neutral,82
511474422273044481,Negative,77
511474506163298304,Neutral,77
511474548110131200,Neutral,79
511474598420824066,Neutral,78
511474602619310080,Neutral,77
511474770391871488,Neutral,82
511474770391871488,Positive,80
511474808165392384,Neutral,82
511474887832383489,Negative,78
511475026240241664,Neutral,80
511475026240241664,Neutral,76
511475063988961280,Positive,77
511475105944580096,Negative,79
511475131114594305,Positive,82
511475131114594305,Positive,78
511475168871333888,Neutral,81
511475219198799875,Negative,80
511475219198799875,Negative,79
511475240140931072,Neutral,80
511475386979725312,Neutral,82
511475403723010048,Neutral,80
511475403723010048,Neutral,77
511475525366202368,Neutral,77
511475567300866049,Positive,79
511475651212087296,Neutral,78
511475651212087296,Neutral,78
511475772830531585,Neutral,77
511475797996355584,Neutral,82
511475818959089665,Neutral,82
511475856732983299,Neutral,78
511476003516841985,Positive,76
511476020298661888,Positive,77
511476133528104960,Positive,79
511476133528104960,Positive,80
511476137743364096,Positive,82
511476238410854400,Negative,81
511476284539412480,Neutral,80
511476292936798208,Negative,82
511476297122721792,Neutral,77
511476339073765377,Positive,77
511476385211101185,Neutral,79
511476402001281024,Neutral,78
511476435555340288,Positive,80
511476435555340288,Neutral,77
511476439720288256,Positive,82
511476603323297792,Neutral,78
511476615889833984,Neutral,78
511476813009129473,Positive,77
511476909490700289,Neutral,80
511476989182889984,Negative,82
511477018526220288,Neutral,81
511477060489854978,Negative,80
511477081470144512,Positive,82
511477098234785792,Neutral,77
511477102432903168,Neutral,80
511477102432903168,Neutral,77
511477106610429952,Neutral,79
511477127603290112,Neutral,78
511477203087798272,Negative,77
511477211497373696,Negative,82
511477211497373696,Neutral,78
511477266019151872,Negative,82
511477328921522176,Neutral,78
511477370851975168,Negative,76
511477383430299650,Negative,79
511477400216272896,Positive,77
511477555409715200,Negative,82
511477555409715200,Negative,80
511477559591071744,Neutral,81
511477605745586176,Neutral,79
511477630923993088,Neutral,80
511477630923993088,Neutral,80
511477656073023488,Positive,82
511477706391695360,Neutral,78
511477706391695360,Neutral,77
511477714793291776,Neutral,77
511477739963285504,Neutral,79
511477777703243776,Negative,78
511477777703243776,Negative,80
511477937099800576,Negative,77
511477987431440384,Neutral,82
511478033581350912,Negative,82
511478033581350912,Neutral,80
511478050362777601,Neutral,78
511478125822476288,Neutral,76
511478348149555201,Positive,78
511478348149555201,Positive,79
511478419427581952,Neutral,77
511478725637341184,Negative,79
511478780133523456,Neutral,82
511478813708914688,Positive,80
511478813708914688,Positive,81
511478855631405056,Neutral,80
511478855631405056,Neutral,78
511478876623867904,Positive,82
511478960505368577,Neutral,77
511478981473079296,Neutral,77
511479040210137088,Positive,79
511479140868825088,Neutral,78
511479283483959296,Neutral,77
511479329600339968,Neutral,82
511479329600339968,Neutral,80
511479413494394880,Positive,82
511479413494394880,Positive,80
511479413503176704,Neutral,78
511479421874622464,Negative,78
511479421874622464,Neutral,76
511479442863308800,Positive,79
511479551898443776,Neutral,77
511479551898443776,Neutral,80
511479560274477056,Negative,79
511479686115758081,Neutral,80
511479686115758081,Neutral,82
511479765799170049,Positive,78
511479765799170049,Positive,81
511479820320907264,Negative,79
511479820320907264,Positive,80
511479916819251200,Positive,80
511479933605273600,Positive,82
511479967125757954,Positive,80
511479967125757954,Positive,77
511480059425980416,Neutral,77
511480097144967168,Negative,79
511480164258033664,Negative,78
511480164258033664,Negative,78
511480231392452608,Positive,77
511480378176339970,Positive,82
511480399168798721,Neutral,82
